"97d44823-c767-4462-a29b-9e98fa0d1635", 0,   O_LARA
"51f43e45-e8c6-4cfe-b617-ed6aaef31206", 1,   O_LARA_PISTOLS
"f8a4f838-03c3-41d0-a9cd-53c197204d8d", 2,   O_LARA_SHOTGUN
"fe8c275a-21b3-4cb0-848c-f6c2bfb23e3b", 3,   O_LARA_MAGNUMS
"3f717540-868c-4ec3-bfad-c9555307fc5d", 4,   O_LARA_UZIS
"6125d0bf-c2d6-408e-a021-dc0824fc3610", 5,   O_LARA_EXTRA
"be77f79a-7370-40b8-b65e-6faf29c0df09", 6,   O_BACON_LARA
"6b3b8413-7ac3-4728-9e4b-e15e64e1e40c", 7,   O_WOLF
"fbf6c19f-80aa-4790-baba-9dadb09d4f82", 8,   O_BEAR
"3ae6ff9c-764a-4046-a86e-61aba16e1021", 9,   O_BAT
"06a5a713-196d-4882-9bcc-972edaeece9b", 10,  O_CROCODILE
"e856270c-be73-4ad0-ae97-e1667f1d28cc", 11,  O_ALLIGATOR
"6008b8ec-2e3e-4e80-aea0-367e13bd94cc", 12,  O_LION
"6e288f15-5ffd-4372-a7ce-5b885cf6f6c3", 13,  O_LIONESS
"c59411ad-eb3c-455f-bc57-662f3cad9f5e", 14,  O_PUMA
"40d8dd46-2db9-467d-9c5e-5b6dfc0b28d4", 15,  O_APE
"b09c58a9-d49f-4c8f-8d34-bdba03c322f1", 16,  O_RAT
"f266a929-f00a-4316-ae3b-5ae0edc8398a", 17,  O_VOLE
"48561bcc-3317-4c36-b2a5-886c4a5c8ff9", 18,  O_TREX
"73a7447b-7cdd-47f8-9c56-cd6bd2304c9d", 19,  O_RAPTOR
"00834497-ddd6-4915-8f03-1e6de3efc0b6", 20,  O_WARRIOR_1
"e5d0b871-47d8-4e33-a9cf-e9e1cda7dfad", 21,  O_WARRIOR_2
"7d45ade0-09de-4f46-9984-be9d59407c21", 22,  O_WARRIOR_3
"b1640180-b62c-4c40-a475-ccb0b3057aea", 23,  O_CENTAUR
"8d4e7f07-9f94-4bb2-8f89-2bf600bc653c", 24,  O_MUMMY
"30f00d59-25ea-4f34-bcf1-4aad1c464289", 25,  O_DINO_WARRIOR
"14465e0b-2ed1-405f-b901-6da6a10cfa39", 26,  O_FISH
"a56c833a-c365-48b0-97f5-4d2a484e75a4", 27,  O_LARSON
"82da4510-0afa-40b0-b2f5-67ccc3fd655f", 28,  O_PIERRE
"abeec2a5-37ab-4e9d-a766-9a2c02bc6c65", 29,  O_SKATEBOARD
"e7ee6a09-ac92-4d57-9beb-fcb08e80e666", 30,  O_SKATEKID
"3e75681e-890d-4dc3-a029-c9107beef895", 31,  O_COWBOY
"672a1d77-3853-4390-958d-d1eee85423e2", 32,  O_BALDY
"56b3f702-b68e-4fe5-9898-b1f07795df7f", 33,  O_NATLA
"31880772-ada3-4047-bdfb-47b47af4b66f", 34,  O_TORSO
"771db1ae-6da9-4b5d-b630-fb6049b63037", 35,  O_FALLING_BLOCK_1
"e5417d79-52c7-4473-9c2a-d1a5b3364367", 36,  O_PENDULUM_1
"5cc3b431-1ef5-49b2-9ce6-dc860cd34d6e", 37,  O_SPIKES
"59e23772-d32b-467d-8118-287e47dec14b", 38,  O_ROLLING_BALL_1
"7bee8ead-e0c9-47c0-ad42-75cb3a2abf42", 39,  O_DART
"b9a3e7c2-1dc7-4ee4-bb5b-365978eaae27", 40,  O_DART_EMITTER
"92da0a89-b7ec-496f-88a0-1385d2e70d26", 41,  O_DRAWBRIDGE
"2be43b4d-2b0d-450f-b1aa-cddc3cacdd3f", 42,  O_TEETH_TRAP
"f655f424-e954-40d1-852d-7f4a464980de", 43,  O_DAMOCLES_SWORD
"5ca53d68-9de2-4318-a3a8-ff541c124ede", 44,  O_THORS_HANDLE
"01e8b1fb-7787-4523-ae67-5a7873d6e60b", 45,  O_THORS_HEAD
"042d193b-0bb1-4c92-bce3-62a5f275a0f2", 46,  O_LIGHTNING_EMITTER
"7c5788f6-a340-4d44-bc4a-8f6dfa28668d", 47,  O_MOVING_BAR
"5d042b09-0f17-453f-a287-d67932b368db", 48,  O_MOVABLE_BLOCK_1
"f13e7605-1c8e-4add-ad26-063e0f7e868f", 49,  O_MOVABLE_BLOCK_2
"99135621-878d-4d90-9041-fcbe5af6e8d0", 50,  O_MOVABLE_BLOCK_3
"e5756e2b-6bb5-4eba-8440-89b74f96469b", 51,  O_MOVABLE_BLOCK_4
"d9f51434-7da1-424d-a96b-0ca556b10b6d", 52,  O_SLIDING_PILLAR
"5baff610-6be3-4764-abe4-4b17e45813f7", 53,  O_FALLING_CEILING_1
"6e6534b6-7b3f-4c1a-9c2c-3a721269ed89", 54,  O_FALLING_CEILING_2
"43146358-1a14-476d-bbe3-11f91e68b09d", 55,  O_SWITCH_TYPE_NORMAL
"f32c08ce-8b8a-47dc-9d65-a1d9f8e1283c", 56,  O_SWITCH_TYPE_UW
"00bc0e14-6411-4d22-9443-652fd31e5265", 57,  O_DOOR_TYPE_1
"4af2b48b-2e7d-48ac-97a5-defcc1fe429c", 58,  O_DOOR_TYPE_2
"014eff68-e091-4b79-9e31-8e39e7ffea1c", 59,  O_DOOR_TYPE_3
"5a85f9b3-50a3-49bf-9a5c-6731182d3e97", 60,  O_DOOR_TYPE_4
"9e86a99a-0d12-4619-a85b-4339e9010a00", 61,  O_DOOR_TYPE_5
"e2178da4-1eb8-40e4-9dcd-d196bb60791c", 62,  O_DOOR_TYPE_6
"13613f5d-93f8-4188-bdfa-8ea2c3f8f419", 63,  O_DOOR_TYPE_7
"da702fac-1ead-4d6f-9efc-0dedced679a9", 64,  O_DOOR_TYPE_8
"63eecf12-7efc-4896-a867-db9846efacff", 65,  O_TRAPDOOR_TYPE_1
"8bfad768-43ee-42c3-9a71-023bbb2fe03f", 66,  O_TRAPDOOR_TYPE_2
"11b0a733-a7ae-4395-926b-2be4f22c9525", 67,  O_TRAPDOOR_TYPE_3
"202e8b28-df7e-4d1c-aab9-31805eb079e2", 68,  O_BRIDGE_FLAT
"665e0462-2921-4a63-946d-f2410319ad22", 69,  O_BRIDGE_TILT_1
"f1ee4a7e-c879-4831-942b-aa1d3b496936", 70,  O_BRIDGE_TILT_2
"e6842379-7041-4faa-98ea-8a0181d3064c", 71,  O_PASSPORT_OPTION
"5fd00b18-8405-49a0-b5bb-7137c2b9d5ef", 72,  O_COMPASS_OPTION
"52af777a-2e36-48e9-933a-f7350f56573f", 73,  O_PHOTO_OPTION
"9c75ab13-62f9-4b6c-b183-d4adb03537a7", 74,  O_COG_1
"bdebbc27-58fb-4156-9117-46bffb4f34fb", 75,  O_COG_2
