0, turn_180
1, floor_shake
2, lara_normal
3, bubbles
4, finish_level
5, flood
6, chandelier
7, rubble
8, piston
9, curtain
10, set_change
11, explosion
12, lara_hands_free
13, flip_map
14, lara_draw_right_gun
15, lara_draw_left_gun
18, swap_meshes_with_mesh_swap_1
19, swap_meshes_with_mesh_swap_2
20, swap_meshes_with_mesh_swap_3
21, invisibility_on
22, invisibility_off
23, dynamic_light_on
24, dynamic_light_off
25, statue
26, reset_hair
27, boiler
28, assault_reset
29, assault_stop
30, assault_start
31, assault_finished
32, shadow_on
33, shadow_off
62, turn_90
