12, MX_MINE_CART_THEME
82, MX_TR3_GYM_EXERCISE_07
83, MX_TR3_GYM_EXERCISE_14
86, MX_TR3_GYM_EXERCISE_04
89, MX_TR3_GYM_EXERCISE_16
90, MX_TR3_GYM_EXERCISE_19
95, MX_TR3_GYM_HINT_FAST_TIME
96, MX_TR3_GYM_EXERCISE_17
98, MX_TR3_GYM_EXERCISE_11
107, MX_TR3_GYM_EXERCISE_02
108, MX_TR3_GYM_EXERCISE_01
109, MX_TR3_GYM_EXERCISE_15
110, MX_TR3_GYM_EXERCISE_06
112, MX_TR3_GYM_EXERCISE_18
113, MX_TR3_GYM_EXERCISE_08
114, MX_TR3_GYM_EXERCISE_09
115, MX_TR3_GYM_EXERCISE_03
116, MX_TR3_GYM_EXERCISE_12
117, MX_TR3_GYM_EXERCISE_13
118, MX_TR3_GYM_EXERCISE_05
119, MX_TR3_GYM_EXERCISE_10
122, MX_SECRET
