0, turn_180
1, floor_shake
2, lara_normal
3, bubbles
4, finish_level
5, flood
6, chandelier
7, rubble
8, piston
9, curtain
10, set_change
11, explosion
12, lara_hands_free
13, flip_map
14, lara_draw_right_gun
15, lara_draw_left_gun
16, lara_shoot_right_gun
17, lara_shoot_left_gun
18, swap_meshes_with_mesh_swap_1
19, swap_meshes_with_mesh_swap_2
20, swap_meshes_with_mesh_swap_3
21, invisibility_on
22, invisibility_off
23, dynamic_light_on
24, dynamic_light_off
25, statue
26, reset_hair
27, boiler
28, assault_reset
29, assault_stop
30, assault_start
31, assault_finished
32, footprint
33, assault_penalty_8
34, racetrack_start
35, racetrack_reset
36, racetrack_finished
37, assault_penalty_30
38, gym_hint_1
39, gym_hint_2
40, gym_hint_3
41, gym_hint_4
42, gym_hint_5
43, gym_hint_6
44, gym_hint_7
45, gym_hint_8
46, gym_hint_9
47, gym_hint_10
48, gym_hint_11
49, gym_hint_12
50, gym_hint_13
51, gym_hint_14
52, gym_hint_15
53, gym_hint_16
54, gym_hint_17
55, gym_hint_18
56, gym_hint_19
57, gym_hint_reset
58, camera_shake
59, lowering_block
60, shadow_on
61, shadow_off
62, turn_90
