"9d60f177-d4c8-4166-bc38-084b709cb37d", 73, LS_SPRINT
"515eec79-6f4c-4f4a-8c7d-b54f667c54ae", 74, LS_SPRINT_ROLL
"16dc1c0a-39f5-4da1-bd7c-ba29f0f2a223", 71, LS_CROUCH_IDLE
"644a80f7-7188-4c52-abb8-16a33b421c67", 72, LS_CROUCH_ROLL
"c85dd13a-8ded-4a9a-8a0a-f6755f375970", 75, LS_MONKEY_IDLE
"8734b404-5a47-432f-85cf-5a71ebe60c1a", 76, LS_MONKEY_FORWARD
"113f0bce-1657-4d12-b938-9bbc295983c0", 77, LS_MONKEY_LEFT
"27684a85-a3c3-4397-bfca-075479e36e80", 78, LS_MONKEY_RIGHT
"cea17775-bf47-4e49-be28-cb8a8603e363", 79, LS_MONKEY_ROLL
"051421d5-0b00-41bd-8da8-aae299dbbe7f", 80, LS_CRAWL_IDLE
"2307d979-1c0f-44a0-843c-f6e2d41af0ac", 81, LS_CRAWL_FORWARD
"79993eca-61e3-4651-8306-49f32660d502", 82, LS_MONKEY_TURN_LEFT
"86c9e67e-109a-4f44-aa68-5797991aea28", 83, LS_MONKEY_TURN_RIGHT
"e319b2a2-f787-4565-9eec-6317d05c15ca", 84, LS_CRAWL_TURN_LEFT
"b06222c2-231b-4069-9a80-ec74b6503255", 85, LS_CRAWL_TURN_RIGHT
"460a3360-2e08-4d7c-baf6-bbac0db3e7d5", 86, LS_CRAWL_BACK
"98b06ddd-24d8-4c29-b024-3ae262928546", 87, LS_CLIMB_TO_CRAWL
"b93e87a0-8d1f-4dc3-aec3-72dc9d427f5e", 88, LS_CRAWL_TO_CLIMB
"ed50ef16-1edb-4666-9795-b0a4444a8a28", 89, LS_MISC_CONTROL
