0, ITEM_ACTION_TURN_180
1, ITEM_ACTION_FLOOR_SHAKE
2, ITEM_ACTION_LARA_NORMAL
3, ITEM_ACTION_BUBBLES
4, ITEM_ACTION_FINISH_LEVEL
5, ITEM_ACTION_FLOOD
6, ITEM_ACTION_CHANDELIER
7, ITEM_ACTION_RUBBLE
8, ITEM_ACTION_PISTON
9, ITEM_ACTION_CURTAIN
10, ITEM_ACTION_SET_CHANGE
11, ITEM_ACTION_EXPLOSION
12, ITEM_ACTION_LARA_HANDS_FREE
13, ITEM_ACTION_FLIP_MAP
14, ITEM_ACTION_LARA_DRAW_RIGHT_GUN
15, ITEM_ACTION_LARA_DRAW_LEFT_GUN
16, ITEM_ACTION_LARA_SHOOT_RIGHT_GUN
17, ITEM_ACTION_LARA_SHOOT_LEFT_GUN
18, ITEM_ACTION_SWAP_MESHES_WITH_MESH_SWAP_1
19, ITEM_ACTION_SWAP_MESHES_WITH_MESH_SWAP_2
20, ITEM_ACTION_SWAP_MESHES_WITH_MESH_SWAP_3
21, ITEM_ACTION_INVISIBILITY_ON
22, ITEM_ACTION_INVISIBILITY_OFF
23, ITEM_ACTION_DYNAMIC_LIGHT_ON
24, ITEM_ACTION_DYNAMIC_LIGHT_OFF
25, ITEM_ACTION_STATUE
26, ITEM_ACTION_RESET_HAIR
27, ITEM_ACTION_BOILER
28, ITEM_ACTION_ASSAULT_RESET
29, ITEM_ACTION_ASSAULT_STOP
30, ITEM_ACTION_ASSAULT_START
31, ITEM_ACTION_ASSAULT_FINISHED
32, ITEM_ACTION_FOOTPRINT
33, ITEM_ACTION_ASSAULT_PENALTY_8
34, ITEM_ACTION_RACETRACK_START
35, ITEM_ACTION_RACETRACK_RESET
36, ITEM_ACTION_RACETRACK_FINISHED
37, ITEM_ACTION_ASSAULT_PENALTY_30
38, ITEM_ACTION_GYM_HINT_1
39, ITEM_ACTION_GYM_HINT_2
40, ITEM_ACTION_GYM_HINT_3
41, ITEM_ACTION_GYM_HINT_4
42, ITEM_ACTION_GYM_HINT_5
43, ITEM_ACTION_GYM_HINT_6
44, ITEM_ACTION_GYM_HINT_7
45, ITEM_ACTION_GYM_HINT_8
46, ITEM_ACTION_GYM_HINT_9
47, ITEM_ACTION_GYM_HINT_10
48, ITEM_ACTION_GYM_HINT_11
49, ITEM_ACTION_GYM_HINT_12
50, ITEM_ACTION_GYM_HINT_13
51, ITEM_ACTION_GYM_HINT_14
52, ITEM_ACTION_GYM_HINT_15
53, ITEM_ACTION_GYM_HINT_16
54, ITEM_ACTION_GYM_HINT_17
55, ITEM_ACTION_GYM_HINT_18
56, ITEM_ACTION_GYM_HINT_19
57, ITEM_ACTION_GYM_HINT_RESET
58, ITEM_ACTION_CAMERA_SHAKE
59, ITEM_ACTION_LOWERING_BLOCK
60, ITEM_ACTION_SHADOW_ON
61, ITEM_ACTION_SHADOW_OFF
