0,   O_LARA
1,   O_LARA_PISTOLS
2,   O_LARA_HAIR
3,   O_LARA_SHOTGUN
4,   O_LARA_MAGNUMS
5,   O_LARA_UZIS
6,   O_LARA_M16
7,   O_LARA_GRENADE
8,   O_LARA_HARPOON
9,   O_LARA_FLARE
10,  O_LARA_SKIDOO
11,  O_LARA_BOAT
12,  O_LARA_EXTRA
13,  O_SKIDOO_FAST
14,  O_BOAT
15,  O_DOG
16,  O_CULT_1
17,  O_CULT_1A
18,  O_CULT_1B
19,  O_CULT_2
20,  O_CULT_3
21,  O_MOUSE
22,  O_DRAGON_FRONT
23,  O_DRAGON_BACK
24,  O_GONDOLA
25,  O_SHARK
26,  O_EEL
27,  O_BIG_EEL
28,  O_BARRACUDA
29,  O_DIVER
30,  O_WORKER_1
31,  O_WORKER_2
32,  O_WORKER_3
33,  O_WORKER_4
34,  O_WORKER_5
35,  O_JELLY
36,  O_SPIDER
37,  O_BIG_SPIDER
38,  O_CROW
39,  O_TIGER
40,  O_BARTOLI
41,  O_XIAN_SPEARMAN
42,  O_XIAN_SPEARMAN_STATUE
43,  O_XIAN_KNIGHT
44,  O_XIAN_KNIGHT_STATUE
45,  O_YETI
46,  O_BIRD_GUARDIAN
47,  O_EAGLE
48,  O_BANDIT_1
49,  O_BANDIT_2
50,  O_BANDIT_2B
51,  O_SKIDOO_ARMED
52,  O_SKIDOO_DRIVER
53,  O_MONK_1
54,  O_MONK_2
55,  O_FALLING_BLOCK_1
56,  O_FALLING_BLOCK_2
57,  O_FALLING_BLOCK_3
58,  O_PENDULUM_1
59,  O_SPIKES
60,  O_ROLLING_BALL_1
61,  O_DART
62,  O_DART_EMITTER
63,  O_DRAWBRIDGE
64,  O_TEETH_TRAP
65,  O_LIFT
66,  O_GENERAL
67,  O_MOVABLE_BLOCK_1
68,  O_MOVABLE_BLOCK_2
69,  O_MOVABLE_BLOCK_3
70,  O_MOVABLE_BLOCK_4
71,  O_BIG_BOWL
72,  O_WINDOW_1
73,  O_WINDOW_2
74,  O_WINDOW_3
75,  O_WINDOW_4
76,  O_PROPELLER_1
77,  O_POWER_SAW
78,  O_HOOK
79,  O_FALLING_CEILING_1
80,  O_SPINNING_BLADE
81,  O_BLADE
82,  O_KILLER_STATUE
83,  O_ROLLING_BALL_2
84,  O_ICICLE
85,  O_SPIKE_WALL
86,  O_SPRINGBOARD
87,  O_CEILING_SPIKES
88,  O_BELL
89,  O_WATER_SPRITE
90,  O_SNOW_SPRITE
91,  O_SKIDOO_TRACK
92,  O_SWITCH_TYPE_AIRLOCK
93,  O_SWITCH_TYPE_SMALL
94,  O_PROPELLER_2
95,  O_PROPELLER_3
96,  O_PENDULUM_2
97,  O_MESH_SWAP_1
98,  O_MESH_SWAP_2
99,  O_LARA_SWAP
100, O_TEXT_BOX
101, O_ROLLING_BALL_3
102, O_ZIPLINE_HANDLE
103, O_SWITCH_TYPE_BUTTON
104, O_SWITCH_TYPE_NORMAL
105, O_SWITCH_TYPE_UW
106, O_DOOR_TYPE_1
107, O_DOOR_TYPE_2
108, O_DOOR_TYPE_3
109, O_DOOR_TYPE_4
110, O_DOOR_TYPE_5
111, O_DOOR_TYPE_6
112, O_DOOR_TYPE_7
113, O_DOOR_TYPE_8
114, O_TRAPDOOR_TYPE_1
115, O_TRAPDOOR_TYPE_2
116, O_TRAPDOOR_TYPE_3
117, O_BRIDGE_FLAT
118, O_BRIDGE_TILT_1
119, O_BRIDGE_TILT_2
120, O_PASSPORT_OPTION
121, O_COMPASS_OPTION
122, O_PHOTO_OPTION
123, O_PLAYER_1
124, O_PLAYER_2
125, O_PLAYER_3
126, O_PLAYER_4
127, O_PLAYER_5
128, O_PLAYER_6
129, O_PLAYER_7
130, O_PLAYER_8
131, O_PLAYER_9
132, O_PLAYER_10
133, O_PASSPORT_CLOSED
134, O_COMPASS_ITEM
135, O_PISTOL_ITEM
136, O_SHOTGUN_ITEM
137, O_MAGNUM_ITEM
138, O_UZI_ITEM
139, O_HARPOON_ITEM
140, O_M16_ITEM
141, O_GRENADE_ITEM
142, O_PISTOL_AMMO_ITEM
143, O_SHOTGUN_AMMO_ITEM
144, O_MAGNUM_AMMO_ITEM
145, O_UZI_AMMO_ITEM
146, O_HARPOON_AMMO_ITEM
147, O_M16_AMMO_ITEM
148, O_GRENADE_AMMO_ITEM
149, O_SMALL_MEDIPACK_ITEM
150, O_LARGE_MEDIPACK_ITEM
151, O_FLARES_ITEM
152, O_FLARE_ITEM
153, O_DETAIL_OPTION
154, O_SOUND_OPTION
155, O_CONTROL_OPTION
156, O_GAMMA_OPTION
157, O_PISTOL_OPTION
158, O_SHOTGUN_OPTION
159, O_MAGNUM_OPTION
160, O_UZI_OPTION
161, O_HARPOON_OPTION
162, O_M16_OPTION
163, O_GRENADE_OPTION
164, O_PISTOL_AMMO_OPTION
165, O_SHOTGUN_AMMO_OPTION
166, O_MAGNUM_AMMO_OPTION
167, O_UZI_AMMO_OPTION
168, O_HARPOON_AMMO_OPTION
169, O_M16_AMMO_OPTION
170, O_GRENADE_AMMO_OPTION
171, O_SMALL_MEDIPACK_OPTION
172, O_LARGE_MEDIPACK_OPTION
173, O_FLARES_OPTION
174, O_PUZZLE_ITEM_1
175, O_PUZZLE_ITEM_2
176, O_PUZZLE_ITEM_3
177, O_PUZZLE_ITEM_4
178, O_PUZZLE_OPTION_1
179, O_PUZZLE_OPTION_2
180, O_PUZZLE_OPTION_3
181, O_PUZZLE_OPTION_4
182, O_PUZZLE_HOLE_1
183, O_PUZZLE_HOLE_2
184, O_PUZZLE_HOLE_3
185, O_PUZZLE_HOLE_4
186, O_PUZZLE_DONE_1
187, O_PUZZLE_DONE_2
188, O_PUZZLE_DONE_3
189, O_PUZZLE_DONE_4
190, O_SECRET_1
191, O_SECRET_2
192, O_SECRET_3
193, O_KEY_ITEM_1
194, O_KEY_ITEM_2
195, O_KEY_ITEM_3
196, O_KEY_ITEM_4
197, O_KEY_OPTION_1
198, O_KEY_OPTION_2
199, O_KEY_OPTION_3
200, O_KEY_OPTION_4
201, O_KEY_HOLE_1
202, O_KEY_HOLE_2
203, O_KEY_HOLE_3
204, O_KEY_HOLE_4
205, O_PICKUP_ITEM_1
206, O_PICKUP_ITEM_2
207, O_PICKUP_OPTION_1
208, O_PICKUP_OPTION_2
209, O_SPHERE_OF_DOOM_1
210, O_SPHERE_OF_DOOM_2
211, O_SPHERE_OF_DOOM_3
212, O_ALARM_SOUND
213, O_BIRD_TWEETER_1
214, O_TREX
215, O_BIRD_TWEETER_2
216, O_CLOCK_CHIMES
217, O_DRAGON_BONES_1
218, O_DRAGON_BONES_2
219, O_DRAGON_BONES_3
220, O_HOT_LIQUID
221, O_BOAT_BITS
222, O_MINE
223, O_INV_BACKGROUND
224, O_FX_RESERVED
225, O_GONG_BONGER
226, O_GONG
227, O_DETONATOR_BOX
228, O_COPTER
229, O_EXPLOSION_1
230, O_SPLASH_1
231, O_BUBBLE_1
232, O_BUBBLE_EMITTER
233, O_BLOOD_1
234, O_DART_EFFECT
235, O_FLARE_FIRE
236, O_GLOW
237, O_GLOW_RESERVED
238, O_RICOCHET
239, O_TWINKLE
240, O_GUN_FLASH
241, O_M16_FLASH
242, O_BODY_PART
243, O_CAMERA_TARGET
244, O_WATERFALL
245, O_MISSILE_HARPOON
246, O_MISSILE_FLAME
247, O_MISSILE_KNIFE
248, O_GRENADE
249, O_HARPOON_BOLT
250, O_EMBER
251, O_EMBER_EMITTER
252, O_FLAME
253, O_FLAME_EMITTER
254, O_SKYBOX
255, O_ALPHABET
256, O_DYING_MONK
257, O_DING_DONG
258, O_LARA_ALARM
259, O_MINI_COPTER
260, O_WINSTON
261, O_ASSAULT_DIGITS
262, O_COMBAT_END
263, O_CUT_SHOTGUN
264, O_EARTHQUAKE
265, O_BEAR
266, O_WOLF
267, O_MONK_3
