"3e8620ca-641f-4bcb-b539-4873ad02c762", 43, MX_SECRET
"4f5f1810-8349-49f7-9c12-66bb014e12bc", 18, MX_TR2_GYM_HINT_14
"499d3f54-9df9-49ce-8e54-484df78fb525", 19, MX_TR2_GYM_HINT_15
"d892ded7-2291-4012-b105-47dabb5a26f4", 20, MX_TR2_GYM_HINT_16
"bf697f1e-cfb7-47d5-9a59-b0cc1961dd3f", 21, MX_TR2_GYM_HINT_17
"1305b8bc-d1b6-479e-ad73-9c2c53eade4b", 24, MX_DAGGER_PULL
"0050691f-90de-4225-b63b-f9944aed9d83", 23, MX_CUTSCENE_BATH
"8569ec9f-aeb3-4fbc-bbc2-9ef45cdbf6a3", 57, MX_REVEAL_1
"467f31f4-bfc0-4a84-98d5-377bf38ed37f", 59, MX_REVEAL_2
"90285cb7-9273-4e92-b2f9-e255659ceec1", 48, MX_SKIDOO_THEME
"e7b25528-672e-418e-90fb-c3c1e015ae86", 49, MX_BATTLE_THEME
