# Generated by tools/tr4/generate_object_catalog
# Mapped 177 of 502 TOMB4 object slots.
# Unmapped slots are intentionally omitted until TRX has a stable object equivalent.
0, O_LARA
1, O_LARA_PISTOLS
2, O_LARA_UZIS
3, O_LARA_SHOTGUN
5, O_LARA_GRENADE_GUN
7, O_LARA_FLARE
8, O_LARA_SKIN
30, O_LARA_HAIR
47, O_MUMMY
51, O_CROCODILE
90, O_BAT
107, O_FISH
114, O_DART
115, O_DART_EMITTER
117, O_FALLING_CEILING_1
118, O_FALLING_BLOCK_1
119, O_FALLING_BLOCK_2
122, O_TRAPDOOR_TYPE_1
123, O_TRAPDOOR_TYPE_2
124, O_TRAPDOOR_TYPE_3
130, O_ROLLING_BALL_1
131, O_SPIKES
132, O_TEETH_TRAP
134, O_SPINNING_BLADE
140, O_COG_1
142, O_FLAME
143, O_FLAME_EMITTER
144, O_FLAME_EMITTER_BIG
145, O_FLAME_EMITTER_SMALL
156, O_MOVABLE_BLOCK_1
157, O_MOVABLE_BLOCK_2
158, O_MOVABLE_BLOCK_3
159, O_MOVABLE_BLOCK_4
162, O_SENTRY_GUN
163, O_MINE
175, O_PUZZLE_ITEM_1
176, O_PUZZLE_ITEM_2
177, O_PUZZLE_ITEM_3
178, O_PUZZLE_ITEM_4
203, O_KEY_ITEM_1
204, O_KEY_ITEM_2
205, O_KEY_ITEM_3
206, O_KEY_ITEM_4
231, O_PICKUP_ITEM_1
232, O_PICKUP_ITEM_2
252, O_QUEST_ITEM_1
253, O_QUEST_ITEM_2
254, O_QUEST_ITEM_3
255, O_QUEST_ITEM_4
260, O_PUZZLE_HOLE_1
261, O_PUZZLE_HOLE_2
262, O_PUZZLE_HOLE_3
263, O_PUZZLE_HOLE_4
272, O_PUZZLE_DONE_1
273, O_PUZZLE_DONE_2
274, O_PUZZLE_DONE_3
275, O_PUZZLE_DONE_4
284, O_KEY_HOLE_1
285, O_KEY_HOLE_2
286, O_KEY_HOLE_3
287, O_KEY_HOLE_4
306, O_SWITCH_TYPE_NORMAL
307, O_SWITCH_TYPE_SMALL
308, O_SWITCH_TYPE_BUTTON
309, O_SWITCH_TYPE_WHEEL
314, O_SWITCH_TYPE_UW
322, O_DOOR_TYPE_1
323, O_DOOR_TYPE_2
324, O_DOOR_TYPE_3
325, O_DOOR_TYPE_4
326, O_DOOR_TYPE_5
327, O_DOOR_TYPE_6
328, O_DOOR_TYPE_7
329, O_DOOR_TYPE_8
336, O_BRIDGE_FLAT
337, O_BRIDGE_TILT_1
338, O_BRIDGE_TILT_2
349, O_PISTOL_ITEM
350, O_PISTOL_AMMO_ITEM
351, O_UZI_ITEM
352, O_UZI_AMMO_ITEM
353, O_SHOTGUN_ITEM
354, O_SHOTGUN_AMMO_ITEM
361, O_GRENADE_GUN_ITEM
365, O_GRENADE
368, O_LARGE_MEDIPACK_ITEM
369, O_SMALL_MEDIPACK_ITEM
372, O_FLARE_ITEM
380, O_SMOKE_EMITTER_WHITE
381, O_SMOKE_EMITTER_BLACK
382, O_STEAM_EMITTER
383, O_EARTHQUAKE
384, O_BUBBLE_EMITTER
386, O_GUN_SHELL
387, O_SHOTGUN_SHELL
388, O_GUN_FLASH
391, O_RED_LIGHT
392, O_GREEN_LIGHT
393, O_BLUE_LIGHT
394, O_AMBER_LIGHT
395, O_WHITE_LIGHT
398, O_AI_GUARD
399, O_AI_AMBUSH
400, O_AI_PATROL_1
401, O_AI_MODIFY
402, O_AI_FOLLOW
403, O_AI_PATROL_2
404, O_AI_X1
405, O_AI_X2
407, O_KILL_ALL_TRIGGERED
408, O_TRIGGER_GATE
409, O_SMASH_OBJECT_1
410, O_SMASH_OBJECT_2
411, O_SMASH_OBJECT_3
412, O_SMASH_OBJECT_4
417, O_MESH_SWAP_1
418, O_MESH_SWAP_2
419, O_MESH_SWAP_3
420, O_ZIPLINE_HANDLE
421, O_BODY_PART
422, O_CAMERA_TARGET
423, O_WATERFALL
427, O_ANIMATING_1
429, O_ANIMATING_2
431, O_ANIMATING_3
433, O_ANIMATING_4
435, O_ANIMATING_5
437, O_ANIMATING_6
439, O_ANIMATING_7
441, O_ANIMATING_8
443, O_ANIMATING_9
445, O_ANIMATING_10
447, O_ANIMATING_EXT_1
449, O_ANIMATING_EXT_2
451, O_ANIMATING_EXT_3
453, O_ANIMATING_EXT_4
455, O_ANIMATING_EXT_5
457, O_ANIMATING_EXT_6
459, O_SKYBOX
463, O_SPARKS_GFX
465, O_LARA_SKIN_SWAP_1
466, O_LARA_SKIN_SWAP_2
467, O_LARA_SKIN_SWAP_3
468, O_LARA_SKIN_SWAP_4
469, O_LARA_SKIN_SWAP_5
470, O_LARA_SKIN_SWAP_6
471, O_LARA_SKIN_SWAP_7
472, O_LARA_SKIN_SWAP_8
473, O_LARA_SKIN_SWAP_9
474, O_LARA_SKIN_SWAP_10
475, O_LARA_SKIN_SWAP_11
476, O_LARA_SKIN_SWAP_12
477, O_LARA_SKIN_SWAP_13
478, O_LARA_SKIN_SWAP_14
479, O_LARA_SKIN_SWAP_15
480, O_LARA_SKIN_SWAP_16
481, O_LARA_SKIN_SWAP_17
482, O_LARA_SKIN_SWAP_18
483, O_LARA_SKIN_SWAP_19
484, O_LARA_SKIN_SWAP_20
485, O_LARA_SKIN_SWAP_21
486, O_LARA_SKIN_SWAP_22
487, O_LARA_SKIN_SWAP_23
488, O_LARA_SKIN_SWAP_24
489, O_LARA_SKIN_SWAP_25
490, O_LARA_SKIN_SWAP_26
491, O_LARA_SKIN_SWAP_27
492, O_LARA_SKIN_SWAP_28
493, O_LARA_SKIN_SWAP_29
494, O_LARA_SKIN_SWAP_30
495, O_LARA_SKIN_SWAP_31
496, O_LARA_SKIN_SWAP_32
497, O_LARA_SKIN_SWAP_EXTRA
498, O_LARA_SKIN_SWAP_GUNS
499, O_LARA_SKIN_SWAP_LEGS
500, O_ALPHABET
501, O_ALPHABET_SMALL

# Unmapped TOMB4 slots:
# 4: CROSSBOW_ANIM
# 6: SIXSHOOTER_ANIM
# 9: LARA_SKIN_JOINTS
# 10: LARA_SCREAM
# 11: LARA_CROSSBOW_LASER
# 12: LARA_REVOLVER_LASER
# 13: LARA_HOLSTERS
# 14: LARA_HOLSTERS_PISTOLS
# 15: LARA_HOLSTERS_UZIS
# 16: LARA_HOLSTERS_SIXSHOOTER
# 17: LARA_SPEECH_HEAD1
# 18: LARA_SPEECH_HEAD2
# 19: LARA_SPEECH_HEAD3
# 20: LARA_SPEECH_HEAD4
# 21: ACTOR1_SPEECH_HEAD1
# 22: ACTOR1_SPEECH_HEAD2
# 23: ACTOR2_SPEECH_HEAD1
# 24: ACTOR2_SPEECH_HEAD2
# 25: LARA_WATER_MESH
# 26: LARA_PETROL_MESH
# 27: LARA_DIRT_MESH
# 28: CROWBAR_ANIM
# 29: TORCH_ANIM
# 31: MOTORBIKE
# 32: JEEP
# 33: VEHICLE_EXTRA
# 34: ENEMY_JEEP
# 35: SKELETON
# 36: SKELETON_MIP
# 37: GUIDE
# 38: GUIDE_MIP
# 39: VON_CROY
# 40: VON_CROY_MIP
# 41: RAGHEAD
# 42: RAGHEAD_MIP
# 43: SUPER_RAGHEAD
# 44: SUPER_RAGHEAD_MIP
# 45: SETHA
# 46: SETHA_MIP
# 48: MUMMY_MIP
# 49: SPHINX
# 50: SPHINX_MIP
# 52: CROCODILE_MIP
# 53: HORSEMAN
# 54: HORSEMAN_MIP
# 55: SCORPION
# 56: SCORPION_MIP
# 57: JEAN_YVES
# 58: JEAN_YVES_MIP
# 59: TROOPS
# 60: TROOPS_MIP
# 61: KNIGHTS_TEMPLAR
# 62: KNIGHTS_TEMPLAR_MIP
# 63: MUTANT
# 64: MUTANT_MIP
# 65: HORSE
# 66: HORSE_MIP
# 67: BABOON_NORMAL
# 68: BABOON_NORMAL_MIP
# 69: BABOON_INV
# 70: BABOON_INV_MIP
# 71: BABOON_SILENT
# 72: BABOON_SILENT_MIP
# 73: WILD_BOAR
# 74: WILD_BOAR_MIP
# 75: HARPY
# 76: HARPY_MIP
# 77: DEMIGOD1
# 78: DEMIGOD1_MIP
# 79: DEMIGOD2
# 80: DEMIGOD2_MIP
# 81: DEMIGOD3
# 82: DEMIGOD3_MIP
# 83: LITTLE_BEETLE
# 84: BIG_BEETLE
# 85: BIG_BEETLE_MIP
# 86: WRAITH1
# 87: WRAITH2
# 88: WRAITH3
# 89: WRAITH4
# 91: FUCKED_UP_DOG
# 92: FUCKED_UP_DOG_MIP
# 93: HAMMERHEAD
# 94: HAMMERHEAD_MIP
# 95: SAS
# 96: SAS_MIP
# 97: SAS_DYING
# 98: SAS_DYING_MIP
# 99: SAS_CAPTAIN
# 100: SAS_CAPTAIN_MIP
# 101: SAS_DRAG_BLOKE
# 102: AHMET
# 103: AHMET_MIP
# 104: LARA_DOUBLE
# 105: LARA_DOUBLE_MIP
# 106: SMALL_SCORPION
# 108: GAME_PIECE1
# 109: GAME_PIECE2
# 110: GAME_PIECE3
# 111: ENEMY_PIECE
# 112: WHEEL_OF_FORTUNE
# 113: SCALES
# 116: HOMING_DART_EMITTER
# 120: SMASHABLE_BIKE_WALL
# 121: SMASHABLE_BIKE_FLOOR
# 125: FLOOR_TRAPDOOR1
# 126: FLOOR_TRAPDOOR2
# 127: CEILING_TRAPDOOR1
# 128: CEILING_TRAPDOOR2
# 129: SCALING_TRAPDOOR
# 133: JOBY_SPIKES
# 135: CHAIN
# 136: PLOUGH
# 137: STARGATE
# 138: HAMMER
# 139: BURNING_FLOOR
# 141: SPIKEBALL
# 146: ROPE
# 147: FIREROPE
# 148: POLEROPE
# 149: ONEBLOCK_PLATFORM
# 150: TWOBLOCK_PLATFORM
# 151: RAISING_BLOCK1
# 152: RAISING_BLOCK2
# 153: EXPANDING_PLATFORM
# 154: SQUISHY_BLOCK1
# 155: SQUISHY_BLOCK2
# 160: PUSHABLE_OBJECT5
# 161: TRIPWIRE
# 164: MAPPER
# 165: OBELISK
# 166: FLOOR_4BLADE
# 167: ROOF_4BLADE
# 168: BIRD_BLADE
# 169: CATWALK_BLADE
# 170: MOVING_BLADE
# 171: PLINTH_BLADE
# 172: SETH_BLADE
# 173: LIGHTNING_CONDUCTOR
# 174: ELEMENT_PUZZLE
# 179: PUZZLE_ITEM5
# 180: PUZZLE_ITEM6
# 181: PUZZLE_ITEM7
# 182: PUZZLE_ITEM8
# 183: PUZZLE_ITEM9
# 184: PUZZLE_ITEM10
# 185: PUZZLE_ITEM11
# 186: PUZZLE_ITEM12
# 187: PUZZLE_ITEM1_COMBO1
# 188: PUZZLE_ITEM1_COMBO2
# 189: PUZZLE_ITEM2_COMBO1
# 190: PUZZLE_ITEM2_COMBO2
# 191: PUZZLE_ITEM3_COMBO1
# 192: PUZZLE_ITEM3_COMBO2
# 193: PUZZLE_ITEM4_COMBO1
# 194: PUZZLE_ITEM4_COMBO2
# 195: PUZZLE_ITEM5_COMBO1
# 196: PUZZLE_ITEM5_COMBO2
# 197: PUZZLE_ITEM6_COMBO1
# 198: PUZZLE_ITEM6_COMBO2
# 199: PUZZLE_ITEM7_COMBO1
# 200: PUZZLE_ITEM7_COMBO2
# 201: PUZZLE_ITEM8_COMBO1
# 202: PUZZLE_ITEM8_COMBO2
# 207: KEY_ITEM5
# 208: KEY_ITEM6
# 209: KEY_ITEM7
# 210: KEY_ITEM8
# 211: KEY_ITEM9
# 212: KEY_ITEM10
# 213: KEY_ITEM11
# 214: KEY_ITEM12
# 215: KEY_ITEM1_COMBO1
# 216: KEY_ITEM1_COMBO2
# 217: KEY_ITEM2_COMBO1
# 218: KEY_ITEM2_COMBO2
# 219: KEY_ITEM3_COMBO1
# 220: KEY_ITEM3_COMBO2
# 221: KEY_ITEM4_COMBO1
# 222: KEY_ITEM4_COMBO2
# 223: KEY_ITEM5_COMBO1
# 224: KEY_ITEM5_COMBO2
# 225: KEY_ITEM6_COMBO1
# 226: KEY_ITEM6_COMBO2
# 227: KEY_ITEM7_COMBO1
# 228: KEY_ITEM7_COMBO2
# 229: KEY_ITEM8_COMBO1
# 230: KEY_ITEM8_COMBO2
# 233: PICKUP_ITEM3
# 234: PICKUP_ITEM4
# 235: PICKUP_ITEM1_COMBO1
# 236: PICKUP_ITEM1_COMBO2
# 237: PICKUP_ITEM2_COMBO1
# 238: PICKUP_ITEM2_COMBO2
# 239: PICKUP_ITEM3_COMBO1
# 240: PICKUP_ITEM3_COMBO2
# 241: PICKUP_ITEM4_COMBO1
# 242: PICKUP_ITEM4_COMBO2
# 243: EXAMINE1
